txn_id,account_id,timestamp,amount,currency,channel,mcc,merchant,country,state,description,label_fraud
T001177,A100209,2024-05-20T02:26:00,19.08,USD,P2P,5921,SHIP*FREIGHT,US,QC,SHIP*FREIGHT QC P2P *REF 68865,0
T004266,A100066,2024-05-20T03:42:00,36.45,USD,POS,5812,GROCERYMART,US,TX,GROCERYMART TX POS *REF 66303,0
T004307,A100125,2024-05-20T03:51:00,80.83,USD,ATM,5411,GROCERYMART,US,NY,GROCERYMART NY ATM *REF 46082,0
T003034,A100064,2024-05-20T05:10:00,19.03,USD,ECOM,5921,GENSTORE,US,ON,GENSTORE ON ECOM *REF 66728,0
T003837,A100123,2024-05-20T06:49:00,61.85,USD,ECOM,7011,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 96205,0
T002560,A100131,2024-05-20T09:46:00,75.94,USD,POS,7011,CAFEBEAN,CA,CA,CAFEBEAN CA POS *REF 10860,0
T003608,A100063,2024-05-20T09:57:00,25.1,USD,POS,5999,UBER*TRIP,US,NJ,UBER*TRIP NJ POS *REF 83381,0
T002361,A100065,2024-05-20T11:48:00,135.87,USD,ECOM,5411,ELECTROHUB,US,ON,ELECTROHUB ON ECOM *REF 96154,0
T004102,A100014,2024-05-20T12:33:00,67.99,USD,ECOM,5999,ATM*WITHDRAW,US,ON,ATM*WITHDRAW ON ECOM *REF 71283,0
T000728,A100118,2024-05-20T12:48:00,91.24,USD,P2P,4789,CAFEBEAN,US,NJ,CAFEBEAN NJ P2P *REF 36967,0
T003942,A100220,2024-05-20T12:55:00,48.51,USD,ECOM,5921,SHIP*FREIGHT,US,NY,SHIP*FREIGHT NY ECOM *REF 21140,0
T003550,A100256,2024-05-20T13:28:00,19.88,USD,ECOM,5732,GENSTORE,CA,NJ,GENSTORE NJ ECOM *REF 87264,0
T004962,A100257,2024-05-20T13:39:00,26.08,USD,ECOM,5921,GENSTORE,US,NY,GENSTORE NY ECOM *REF 59839,0
T003631,A100161,2024-05-20T14:02:00,84.43,USD,ECOM,6011,CAFEBEAN,CA,TX,CAFEBEAN TX ECOM *REF 79949,0
T004305,A100240,2024-05-20T19:16:00,35.11,USD,ECOM,5999,GROCERYMART,CA,CA,GROCERYMART CA ECOM *REF 26428,0
T002747,A100297,2024-05-20T19:20:00,53.28,USD,POS,5812,SHIP*FREIGHT,CA,NY,SHIP*FREIGHT NY POS *REF 44893,0
T000892,A100119,2024-05-20T19:21:00,128.72,USD,POS,5732,HOTELINN,US,ON,HOTELINN ON POS *REF 45347,0
T002643,A100191,2024-05-20T19:22:00,47.04,USD,POS,4789,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 57284,0
T000429,A100245,2024-05-20T19:27:00,69.03,USD,ATM,5812,SHIP*FREIGHT,CA,NY,SHIP*FREIGHT NY ATM *REF 33174,0
T002984,A100241,2024-05-20T20:26:00,124.4,USD,ECOM,5732,HOTELINN,US,ON,HOTELINN ON ECOM *REF 64574,0
T003258,A100073,2024-05-20T21:04:00,108.14,USD,ECOM,6011,HOTELINN,US,NY,HOTELINN NY ECOM *REF 79549,0
T004747,A100224,2024-05-20T21:46:00,46.63,USD,POS,6011,HOTELINN,US,ON,HOTELINN ON POS *REF 64406,0
T000886,A100081,2024-05-20T21:50:00,740.82,USD,ECOM,5999,CRYPTO*EXCHANGE,US,NY,CRYPTO*EXCHANGE NY ECOM *REF 74652,1
T003342,A100102,2024-05-20T22:53:00,90.87,USD,ECOM,5999,LIQUORHUT,US,NJ,LIQUORHUT NJ ECOM *REF 78332,0
T000756,A100103,2024-05-20T23:16:00,32.05,USD,ECOM,5812,UBER*TRIP,CA,NJ,UBER*TRIP NJ ECOM *REF 59933,0
T003308,A100122,2024-05-20T23:45:00,88.0,USD,POS,6011,LIQUORHUT,US,BC,LIQUORHUT BC POS *REF 50179,0
T004249,A100280,2024-05-21T00:35:00,57.81,USD,POS,5411,GROCERYMART,US,NY,GROCERYMART NY POS *REF 18095,0
T001896,A100018,2024-05-21T00:44:00,80.3,USD,ECOM,5812,GROCERYMART,CA,NY,GROCERYMART NY ECOM *REF 20641,0
T003745,A100157,2024-05-21T02:57:00,30.75,USD,POS,5999,ATM*WITHDRAW,US,CA,ATM*WITHDRAW CA POS *REF 27942,0
T000771,A100046,2024-05-21T03:08:00,65.62,USD,ECOM,5411,GENSTORE,US,TX,GENSTORE TX ECOM *REF 84087,0
T000468,A100138,2024-05-21T03:34:00,77.93,USD,POS,7011,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC POS *REF 61435,0
T000815,A100203,2024-05-21T03:37:00,116.68,USD,ECOM,5999,LIQUORHUT,US,QC,LIQUORHUT QC ECOM *REF 66440,0
T003599,A100293,2024-05-21T03:44:00,56.21,USD,ECOM,4789,LIQUORHUT,US,QC,LIQUORHUT QC ECOM *REF 38526,0
T001486,A100001,2024-05-21T03:55:00,35.08,USD,ECOM,5812,UBER*TRIP,US,BC,UBER*TRIP BC ECOM *REF 68666,0
T004353,A100259,2024-05-21T05:12:00,7.32,USD,POS,4789,HOTELINN,US,BC,HOTELINN BC POS *REF 98132,0
T001668,A100034,2024-05-21T06:04:00,56.85,USD,POS,4789,UBER*TRIP,US,NJ,UBER*TRIP NJ POS *REF 66351,0
T002029,A100070,2024-05-21T08:36:00,35.73,USD,ECOM,7011,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 48870,0
T000781,A100106,2024-05-21T09:07:00,75.89,USD,POS,4789,SHIP*FREIGHT,US,NY,SHIP*FREIGHT NY POS *REF 36673,0
T002787,A100055,2024-05-21T09:23:00,99.59,USD,ATM,7011,LIQUORHUT,US,TX,LIQUORHUT TX ATM *REF 93017,0
T002035,A100264,2024-05-21T09:42:00,71.98,USD,ECOM,5411,LIQUORHUT,CA,BC,LIQUORHUT BC ECOM *REF 72007,0
T001734,A100240,2024-05-21T11:40:00,8.24,USD,POS,5812,GENSTORE,CA,CA,GENSTORE CA POS *REF 94611,0
T004420,A100173,2024-05-21T14:42:00,166.44,USD,POS,5812,GROCERYMART,CA,BC,GROCERYMART BC POS *REF 14302,0
T004600,A100262,2024-05-21T15:16:00,64.71,USD,ECOM,4789,GENSTORE,US,NY,GENSTORE NY ECOM *REF 79205,0
T003487,A100007,2024-05-21T15:19:00,66.69,USD,POS,5999,HOTELINN,US,TX,HOTELINN TX POS *REF 15825,0
T004897,A100086,2024-05-21T16:09:00,33.5,USD,POS,6011,GROCERYMART,US,CA,GROCERYMART CA POS *REF 37217,0
T004136,A100186,2024-05-21T16:22:00,47.83,USD,POS,5812,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 50791,0
T002430,A100244,2024-05-21T18:14:00,57.18,USD,ATM,5732,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY ATM *REF 85404,0
T003073,A100224,2024-05-21T18:24:00,134.4,USD,POS,5999,CAFEBEAN,US,ON,CAFEBEAN ON POS *REF 39089,0
T001996,A100056,2024-05-21T18:42:00,11.46,USD,ECOM,5999,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 47583,0
T003526,A100279,2024-05-21T18:59:00,105.34,USD,POS,4789,CAFEBEAN,CA,ON,CAFEBEAN ON POS *REF 70275,0
T004842,A100271,2024-05-21T19:12:00,50.55,USD,POS,5921,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ POS *REF 56200,0
T000118,A100128,2024-05-21T19:15:00,65.4,USD,POS,4111,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX POS *REF 32455,0
T001801,A100080,2024-05-21T19:45:00,82.72,USD,POS,5921,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC POS *REF 90478,0
T004005,A100204,2024-05-21T20:01:00,94.4,USD,ECOM,5732,HOTELINN,US,BC,HOTELINN BC ECOM *REF 73480,0
T001790,A100198,2024-05-21T20:03:00,49.58,USD,POS,5921,GROCERYMART,US,CA,GROCERYMART CA POS *REF 44701,0
T003842,A100067,2024-05-21T22:58:00,76.51,USD,ECOM,5732,GENSTORE,US,QC,GENSTORE QC ECOM *REF 36209,0
T000710,A100263,2024-05-21T23:28:00,216.38,USD,POS,5999,CRYPTO*EXCHANGE,US,BC,CRYPTO*EXCHANGE BC POS *REF 14178,1
T003707,A100271,2024-05-22T04:45:00,84.15,USD,POS,5921,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ POS *REF 95463,0
T004288,A100187,2024-05-22T04:53:00,46.37,USD,ECOM,4111,LIQUORHUT,US,ON,LIQUORHUT ON ECOM *REF 47244,0
T004585,A100167,2024-05-22T06:26:00,364.57,USD,ECOM,5999,CRYPTO*EXCHANGE,CA,TX,CRYPTO*EXCHANGE TX ECOM *REF 26779,1
T004443,A100272,2024-05-22T07:03:00,17.3,USD,ECOM,6011,GENSTORE,US,NY,GENSTORE NY ECOM *REF 71291,0
T001754,A100040,2024-05-22T07:18:00,137.12,USD,ATM,7011,GENSTORE,US,ON,GENSTORE ON ATM *REF 73932,0
T000631,A100098,2024-05-22T07:23:00,75.57,USD,ECOM,6011,SHIP*FREIGHT,US,NY,SHIP*FREIGHT NY ECOM *REF 16423,0
T000012,A100202,2024-05-22T07:59:00,43.67,USD,POS,5732,HOTELINN,US,TX,HOTELINN TX POS *REF 73978,0
T004608,A100178,2024-05-22T08:07:00,7.04,USD,POS,6011,HOTELINN,CA,NJ,HOTELINN NJ POS *REF 29405,0
T000347,A100210,2024-05-22T08:32:00,92.03,USD,ECOM,5812,GENSTORE,US,NY,GENSTORE NY ECOM *REF 14476,0
T003851,A100231,2024-05-22T10:14:00,116.07,USD,POS,6011,ELECTROHUB,US,NJ,ELECTROHUB NJ POS *REF 53369,0
T004359,A100145,2024-05-22T10:14:00,1.76,USD,POS,6011,CAFEBEAN,US,CA,CAFEBEAN CA POS *REF 50211,0
T002519,A100178,2024-05-22T11:28:00,105.55,USD,ECOM,5921,SHIP*FREIGHT,CA,NJ,SHIP*FREIGHT NJ ECOM *REF 96028,0
T000927,A100009,2024-05-22T12:05:00,99.64,USD,POS,5732,GROCERYMART,US,QC,GROCERYMART QC POS *REF 41882,0
T002878,A100034,2024-05-22T12:38:00,13.09,USD,ECOM,4789,SHIP*FREIGHT,US,NJ,SHIP*FREIGHT NJ ECOM *REF 70940,0
T001529,A100004,2024-05-22T12:44:00,50.92,USD,ECOM,5999,CAFEBEAN,US,BC,CAFEBEAN BC ECOM *REF 23142,0
T004721,A100154,2024-05-22T13:07:00,32.79,USD,ECOM,5999,HOTELINN,US,TX,HOTELINN TX ECOM *REF 59265,0
T001927,A100019,2024-05-22T15:05:00,3.79,USD,POS,5812,GROCERYMART,US,NY,GROCERYMART NY POS *REF 82750,0
T001015,A100016,2024-05-22T15:38:00,14.07,USD,POS,5999,UBER*TRIP,US,NJ,UBER*TRIP NJ POS *REF 78683,0
T004265,A100044,2024-05-22T17:17:00,191.03,USD,ECOM,7011,ELECTROHUB,CA,BC,ELECTROHUB BC ECOM *REF 67413,0
T003399,A100117,2024-05-22T17:18:00,54.97,USD,ECOM,6011,HOTELINN,US,TX,HOTELINN TX ECOM *REF 21189,0
T001100,A100123,2024-05-22T19:15:00,70.96,USD,ECOM,5812,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY ECOM *REF 19456,0
T004630,A100263,2024-05-22T19:52:00,98.14,USD,ECOM,4789,LIQUORHUT,US,BC,LIQUORHUT BC ECOM *REF 44054,0
T000432,A100241,2024-05-22T20:05:00,49.59,USD,POS,5732,LIQUORHUT,US,ON,LIQUORHUT ON POS *REF 59739,0
T004393,A100265,2024-05-22T20:33:00,107.39,USD,POS,5732,GROCERYMART,US,ON,GROCERYMART ON POS *REF 33465,0
T003254,A100132,2024-05-22T21:36:00,145.28,USD,ATM,5812,HOTELINN,US,QC,HOTELINN QC ATM *REF 33239,0
T004259,A100146,2024-05-22T22:40:00,105.9,USD,ATM,5921,ELECTROHUB,US,TX,ELECTROHUB TX ATM *REF 64061,0
T004260,A100141,2024-05-23T00:00:00,111.1,USD,POS,7011,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 82251,0
T002274,A100135,2024-05-23T01:00:00,117.49,USD,ECOM,4789,ELECTROHUB,US,ON,ELECTROHUB ON ECOM *REF 85445,0
T004039,A100174,2024-05-23T03:53:00,8.19,USD,POS,4789,GENSTORE,US,BC,GENSTORE BC POS *REF 16007,0
T000233,A100187,2024-05-23T04:40:00,161.64,USD,ECOM,5411,ELECTROHUB,US,ON,ELECTROHUB ON ECOM *REF 61494,0
T000123,A100199,2024-05-23T04:41:00,40.26,USD,POS,5999,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 96265,0
T001678,A100028,2024-05-23T05:37:00,55.25,USD,ECOM,7011,GENSTORE,US,TX,GENSTORE TX ECOM *REF 34057,0
T002748,A100220,2024-05-23T06:53:00,40.92,USD,ECOM,5732,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 42822,0
T002576,A100278,2024-05-23T07:08:00,102.62,USD,ATM,4111,ATM*WITHDRAW,CA,TX,ATM*WITHDRAW TX ATM *REF 98353,0
T000789,A100080,2024-05-23T07:21:00,29.27,USD,POS,4789,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 68081,0
T003546,A100032,2024-05-23T07:27:00,103.95,USD,POS,5812,UBER*TRIP,US,TX,UBER*TRIP TX POS *REF 99173,0
T002477,A100065,2024-05-23T09:38:00,131.79,USD,POS,5999,GROCERYMART,US,ON,GROCERYMART ON POS *REF 18640,0
T001112,A100023,2024-05-23T09:46:00,45.59,USD,ECOM,5812,UBER*TRIP,CA,CA,UBER*TRIP CA ECOM *REF 98549,0
T002102,A100006,2024-05-23T10:58:00,92.82,USD,POS,6011,UBER*TRIP,US,CA,UBER*TRIP CA POS *REF 99134,0
T002245,A100183,2024-05-23T11:29:00,62.91,USD,POS,5411,CAFEBEAN,US,NY,CAFEBEAN NY POS *REF 63756,0
T001879,A100198,2024-05-23T11:54:00,64.0,USD,POS,5411,UBER*TRIP,US,CA,UBER*TRIP CA POS *REF 17124,0
T003115,A100013,2024-05-23T12:30:00,85.07,USD,POS,7011,CAFEBEAN,CA,CA,CAFEBEAN CA POS *REF 73452,0
T001079,A100263,2024-05-23T12:52:00,3.94,USD,POS,5999,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC POS *REF 67726,0
T003907,A100137,2024-05-23T13:01:00,282.66,USD,POS,4829,CRYPTO*EXCHANGE,US,CA,CRYPTO*EXCHANGE CA POS *REF 18266,1
T001936,A100290,2024-05-23T13:33:00,93.54,USD,ECOM,5921,ELECTROHUB,CA,NY,ELECTROHUB NY ECOM *REF 74461,0
T002580,A100096,2024-05-23T15:19:00,84.62,USD,ECOM,5732,GENSTORE,US,BC,GENSTORE BC ECOM *REF 20187,0
T001868,A100226,2024-05-23T15:32:00,44.36,USD,POS,4111,LIQUORHUT,US,ON,LIQUORHUT ON POS *REF 34876,0
T001542,A100075,2024-05-23T17:36:00,114.38,USD,POS,4111,ELECTROHUB,US,BC,ELECTROHUB BC POS *REF 64567,0
T004399,A100084,2024-05-23T17:49:00,91.58,USD,POS,7011,HOTELINN,US,NJ,HOTELINN NJ POS *REF 52508,0
T000308,A100294,2024-05-23T21:53:00,57.01,USD,ECOM,5812,GROCERYMART,CA,BC,GROCERYMART BC ECOM *REF 69042,0
T000131,A100024,2024-05-23T21:57:00,29.01,USD,POS,7011,SHIP*FREIGHT,US,ON,SHIP*FREIGHT ON POS *REF 71743,0
T004800,A100198,2024-05-23T22:41:00,121.27,USD,ECOM,5812,GENSTORE,US,CA,GENSTORE CA ECOM *REF 72828,0
T000849,A100270,2024-05-23T23:47:00,52.55,USD,ECOM,4111,ATM*WITHDRAW,US,TX,ATM*WITHDRAW TX ECOM *REF 60791,0
T002494,A100128,2024-05-24T00:45:00,103.47,USD,POS,5999,HOTELINN,US,TX,HOTELINN TX POS *REF 16791,0
T000696,A100114,2024-05-24T01:32:00,7.37,USD,ECOM,4111,UBER*TRIP,US,QC,UBER*TRIP QC ECOM *REF 30502,0
T004677,A100081,2024-05-24T01:39:00,96.12,USD,ECOM,5812,ELECTROHUB,US,NY,ELECTROHUB NY ECOM *REF 67946,0
T000494,A100181,2024-05-24T01:43:00,42.15,USD,ECOM,7011,LIQUORHUT,CA,ON,LIQUORHUT ON ECOM *REF 66497,0
T002722,A100092,2024-05-24T01:52:00,100.88,USD,ATM,4111,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ATM *REF 80120,0
T003957,A100214,2024-05-24T03:32:00,69.32,USD,ECOM,7011,ELECTROHUB,US,BC,ELECTROHUB BC ECOM *REF 21321,0
T003724,A100098,2024-05-24T03:45:00,33.2,USD,POS,5921,HOTELINN,US,NY,HOTELINN NY POS *REF 40417,0
T001239,A100088,2024-05-24T05:11:00,88.6,USD,ECOM,6011,LIQUORHUT,US,TX,LIQUORHUT TX ECOM *REF 59093,0
T001394,A100179,2024-05-24T07:17:00,85.9,USD,POS,4111,CAFEBEAN,US,BC,CAFEBEAN BC POS *REF 54972,0
T004231,A100118,2024-05-24T09:32:00,82.63,USD,ECOM,5411,ELECTROHUB,US,NJ,ELECTROHUB NJ ECOM *REF 43228,0
T000107,A100037,2024-05-24T11:45:00,58.3,USD,POS,4111,GENSTORE,US,CA,GENSTORE CA POS *REF 12124,0
T001632,A100182,2024-05-24T12:31:00,114.92,USD,ECOM,4111,UBER*TRIP,US,NY,UBER*TRIP NY ECOM *REF 50229,0
T001201,A100048,2024-05-24T13:24:00,133.91,USD,ECOM,5921,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 76179,0
T000484,A100070,2024-05-24T13:54:00,34.67,USD,ECOM,5411,HOTELINN,US,QC,HOTELINN QC ECOM *REF 56129,0
T002563,A100087,2024-05-24T14:03:00,23.54,USD,POS,5411,LIQUORHUT,US,ON,LIQUORHUT ON POS *REF 54874,0
T001371,A100275,2024-05-24T14:30:00,132.93,USD,ECOM,7011,GENSTORE,US,TX,GENSTORE TX ECOM *REF 22356,0
T004780,A100198,2024-05-24T15:14:00,96.79,USD,ECOM,6011,UBER*TRIP,US,CA,UBER*TRIP CA ECOM *REF 62330,0
T001557,A100054,2024-05-24T16:18:00,86.91,USD,POS,5411,SHIP*FREIGHT,US,TX,SHIP*FREIGHT TX POS *REF 15234,0
T000394,A100199,2024-05-24T17:17:00,82.6,USD,POS,7011,GENSTORE,US,TX,GENSTORE TX POS *REF 10400,0
T002192,A100173,2024-05-24T17:37:00,26.86,USD,ECOM,5921,CAFEBEAN,CA,BC,CAFEBEAN BC ECOM *REF 46308,0
T003761,A100076,2024-05-24T18:58:00,159.86,USD,POS,4789,CAFEBEAN,US,ON,CAFEBEAN ON POS *REF 24733,0
T004848,A100059,2024-05-24T19:34:00,81.33,USD,POS,5732,GENSTORE,US,CA,GENSTORE CA POS *REF 30625,0
T004591,A100101,2024-05-24T21:03:00,114.81,USD,POS,5921,HOTELINN,US,ON,HOTELINN ON POS *REF 27555,0
T004109,A100291,2024-05-24T21:21:00,55.33,USD,ECOM,5411,ELECTROHUB,US,ON,ELECTROHUB ON ECOM *REF 13728,0
T004653,A100247,2024-05-24T21:24:00,97.93,USD,POS,5732,HOTELINN,US,NY,HOTELINN NY POS *REF 74591,0
T004693,A100137,2024-05-24T21:40:00,51.53,USD,ECOM,4789,SHIP*FREIGHT,US,CA,SHIP*FREIGHT CA ECOM *REF 52341,0
T002960,A100167,2024-05-24T23:24:00,68.04,USD,POS,6011,ELECTROHUB,CA,TX,ELECTROHUB TX POS *REF 86461,0
T000679,A100221,2024-05-25T00:07:00,95.99,USD,POS,7011,GROCERYMART,US,ON,GROCERYMART ON POS *REF 71861,0
T003367,A100194,2024-05-25T01:18:00,33.89,USD,ATM,7011,GENSTORE,US,TX,GENSTORE TX ATM *REF 78179,0
T001278,A100299,2024-05-25T01:48:00,68.16,USD,POS,6011,GROCERYMART,US,ON,GROCERYMART ON POS *REF 95441,0
T004414,A100148,2024-05-25T01:55:00,126.47,USD,P2P,5921,SHIP*FREIGHT,US,CA,SHIP*FREIGHT CA P2P *REF 92585,0
T001611,A100243,2024-05-25T04:35:00,40.48,USD,ECOM,5411,GENSTORE,US,NY,GENSTORE NY ECOM *REF 53950,0
T002484,A100004,2024-05-25T04:45:00,16.19,USD,ECOM,7011,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC ECOM *REF 87515,0
T002289,A100014,2024-05-25T06:55:00,2.64,USD,ECOM,5921,UBER*TRIP,US,ON,UBER*TRIP ON ECOM *REF 40016,0
T003586,A100219,2024-05-25T07:19:00,207.18,USD,ECOM,4829,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 48034,1
T000299,A100199,2024-05-25T08:10:00,46.1,USD,POS,6011,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 85862,0
T002440,A100022,2024-05-25T08:40:00,4.39,USD,POS,5732,UBER*TRIP,CA,NJ,UBER*TRIP NJ POS *REF 80819,0
T001045,A100045,2024-05-25T10:52:00,118.93,USD,POS,4789,LIQUORHUT,CA,CA,LIQUORHUT CA POS *REF 77237,0
T001825,A100121,2024-05-25T11:09:00,54.06,USD,ECOM,7011,GENSTORE,US,QC,GENSTORE QC ECOM *REF 61979,0
T004198,A100073,2024-05-25T12:33:00,108.97,USD,POS,7011,ELECTROHUB,US,NY,ELECTROHUB NY POS *REF 17103,0
T002898,A100267,2024-05-25T13:13:00,93.73,USD,ECOM,5732,SHIP*FREIGHT,US,BC,SHIP*FREIGHT BC ECOM *REF 55585,0
T002922,A100013,2024-05-25T13:21:00,22.69,USD,POS,4789,SHIP*FREIGHT,CA,CA,SHIP*FREIGHT CA POS *REF 91006,0
T002758,A100036,2024-05-25T13:36:00,49.34,USD,ECOM,5812,GENSTORE,US,NJ,GENSTORE NJ ECOM *REF 68078,0
T001088,A100204,2024-05-25T13:39:00,124.39,USD,ECOM,5921,HOTELINN,US,BC,HOTELINN BC ECOM *REF 21256,0
T001602,A100039,2024-05-25T13:50:00,55.29,USD,POS,7011,UBER*TRIP,US,QC,UBER*TRIP QC POS *REF 11244,0
T001169,A100174,2024-05-25T14:35:00,117.78,USD,POS,5732,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC POS *REF 59344,0
T004072,A100127,2024-05-25T15:07:00,9.2,USD,ECOM,5999,LIQUORHUT,US,NY,LIQUORHUT NY ECOM *REF 52293,0
T002867,A100056,2024-05-25T15:17:00,8.43,USD,POS,7011,UBER*TRIP,US,BC,UBER*TRIP BC POS *REF 66593,0
T003849,A100251,2024-05-25T17:12:00,97.1,USD,POS,4111,ELECTROHUB,CA,BC,ELECTROHUB BC POS *REF 46861,0
T004530,A100253,2024-05-25T19:14:00,67.67,USD,ECOM,5812,LIQUORHUT,US,NJ,LIQUORHUT NJ ECOM *REF 26470,0
T002833,A100004,2024-05-25T23:12:00,80.81,USD,POS,5812,ATM*WITHDRAW,US,BC,ATM*WITHDRAW BC POS *REF 52632,0
T002635,A100295,2024-05-26T00:08:00,111.63,USD,POS,6011,CAFEBEAN,CA,ON,CAFEBEAN ON POS *REF 88953,0
T000370,A100274,2024-05-26T00:18:00,80.91,USD,POS,5999,UBER*TRIP,US,ON,UBER*TRIP ON POS *REF 24596,0
T003486,A100132,2024-05-26T01:00:00,138.44,USD,ECOM,5732,CAFEBEAN,US,QC,CAFEBEAN QC ECOM *REF 99934,0
T004326,A100247,2024-05-26T01:25:00,26.38,USD,ECOM,5411,UBER*TRIP,US,NY,UBER*TRIP NY ECOM *REF 41394,0
T002165,A100153,2024-05-26T04:39:00,52.58,USD,POS,5921,SHIP*FREIGHT,US,QC,SHIP*FREIGHT QC POS *REF 45257,0
T000318,A100110,2024-05-26T06:04:00,93.03,USD,ECOM,5812,CAFEBEAN,US,ON,CAFEBEAN ON ECOM *REF 28194,0
T001837,A100021,2024-05-26T07:55:00,58.72,USD,POS,6011,LIQUORHUT,US,TX,LIQUORHUT TX POS *REF 85929,0
T000726,A100151,2024-05-26T07:57:00,24.29,USD,POS,6011,LIQUORHUT,CA,NJ,LIQUORHUT NJ POS *REF 55552,0
T004998,A100110,2024-05-26T08:04:00,53.77,USD,POS,4789,HOTELINN,US,ON,HOTELINN ON POS *REF 94613,0
T003534,A100149,2024-05-26T09:01:00,15.04,USD,POS,6011,ATM*WITHDRAW,US,NJ,ATM*WITHDRAW NJ POS *REF 74902,0
T002000,A100234,2024-05-26T11:30:00,47.61,USD,P2P,5411,ATM*WITHDRAW,CA,BC,ATM*WITHDRAW BC P2P *REF 96077,0
T001554,A100009,2024-05-26T14:45:00,93.4,USD,POS,6011,ELECTROHUB,US,QC,ELECTROHUB QC POS *REF 20554,0
T003558,A100100,2024-05-26T15:16:00,47.53,USD,POS,7011,GENSTORE,CA,TX,GENSTORE TX POS *REF 79439,0
T001074,A100065,2024-05-26T15:27:00,30.68,USD,P2P,5999,LIQUORHUT,US,ON,LIQUORHUT ON P2P *REF 20401,0
T004173,A100137,2024-05-26T15:36:00,15.76,USD,ECOM,5921,GROCERYMART,US,CA,GROCERYMART CA ECOM *REF 77089,0
T000087,A100159,2024-05-26T17:06:00,35.02,USD,POS,5921,HOTELINN,US,BC,HOTELINN BC POS *REF 26351,0
T000668,A100279,2024-05-26T18:22:00,75.28,USD,POS,5411,SHIP*FREIGHT,CA,ON,SHIP*FREIGHT ON POS *REF 95983,0
T000474,A100217,2024-05-26T18:22:00,57.45,USD,ECOM,5921,ATM*WITHDRAW,US,NY,ATM*WITHDRAW NY ECOM *REF 88082,0
T003944,A100198,2024-05-26T18:27:00,124.31,USD,POS,4111,ELECTROHUB,US,CA,ELECTROHUB CA POS *REF 63105,0
T004208,A100267,2024-05-26T19:21:00,120.36,USD,ECOM,7011,GENSTORE,US,BC,GENSTORE BC ECOM *REF 77187,0
T000270,A100223,2024-05-26T20:26:00,74.35,USD,ECOM,4111,CAFEBEAN,CA,ON,CAFEBEAN ON ECOM *REF 77205,0
T000884,A100081,2024-05-26T20:49:00,18.52,USD,ECOM,5921,HOTELINN,US,NY,HOTELINN NY ECOM *REF 63576,0
T003138,A100176,2024-05-26T23:06:00,139.81,USD,ECOM,5732,ELECTROHUB,US,CA,ELECTROHUB CA ECOM *REF 71056,1
T004737,A100130,2024-05-26T23:24:00,98.11,USD,POS,7011,GROCERYMART,US,BC,GROCERYMART BC POS *REF 99588,0
T004079,A100178,2024-05-26T23:37:00,14.89,USD,ECOM,6011,ATM*WITHDRAW,CA,NJ,ATM*WITHDRAW NJ ECOM *REF 28264,0
T004014,A100173,2024-05-26T23:53:00,68.9,USD,POS,4789,ELECTROHUB,CA,BC,ELECTROHUB BC POS *REF 34184,0
T004394,A100068,2024-05-27T00:24:00,12.04,USD,ECOM,5732,ATM*WITHDRAW,US,QC,ATM*WITHDRAW QC ECOM *REF 10908,0
T001838,A100091,2024-05-27T00:47:00,3.42,USD,ECOM,5411,CAFEBEAN,US,BC,CAFEBEAN BC ECOM *REF 37068,0
T002735,A100093,2024-05-27T00:48:00,92.91,USD,ECOM,5812,ELECTROHUB,US,QC,ELECTROHUB QC ECOM *REF 10906,0
T002426,A100246,2024-05-27T02:17:00,73.99,USD,ECOM,5999,LIQUORHUT,US,NJ,LIQUORHUT NJ ECOM *REF 52576,0
T000291,A100290,2024-05-27T05:02:00,32.68,USD,ECOM,5411,LIQUORHUT,CA,NY,LIQUORHUT NY ECOM *REF 34575,0
T002864,A100021,2024-05-27T05:44:00,70.85,USD,POS,5411,GROCERYMART,US,TX,GROCERYMART TX POS *REF 92882,0
T001689,A100147,2024-05-27T05:54:00,45.69,USD,ECOM,7011,GROCERYMART,US,CA,GROCERYMART CA ECOM *REF 45467,0
