account_id,timestamp,amount,merchant,mcc,country,anomaly_score,anomaly_flag,reason_tags,risk_theme,nl_explanation
A100134,2024-01-06 11:46:00,168.5,ELECTROHUB,7011,US,0.08320615530859343,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0832. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100122,2024-03-17 05:23:00,52.93,GENSTORE,4789,US,0.08317217386835618,1,['age_segment_risk_signal'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0832. Key indicators: Age segment has elevated monitoring sensitivity in this policy. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100020,2024-02-21 20:53:00,187.7,ELECTROHUB,7011,US,0.0831544410613887,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount', 'unusual_merchant_diversity_pattern', 'age_segment_risk_signal']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0832. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100054,2024-05-31 15:08:00,193.75,ELECTROHUB,5411,US,0.08313617190734546,1,"['high_amount', 'high_amount_vs_customer_baseline', 'large_deviation_from_avg_amount']",possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0831. Key indicators: Transaction amount is unusually high compared with the global distribution. Amount is significantly above this customer baseline behavior. Current transaction deviates strongly from customer average amount. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100256,2024-02-03 06:33:00,125.46,GROCERYMART,4111,CA,0.08312377932196513,1,['multi_feature_anomaly_pattern'],possible merchant behavior anomaly,"Transaction flagged with anomaly score 0.0831. Key indicators: Multiple subtle feature deviations jointly triggered the anomaly flag. Semantic risk theme: possible merchant behavior anomaly. This is a risk alert, not proof of fraud; analyst verification is recommended."
A100125,2024-06-06 11:57:00,95.37,UBER*TRIP,5921,US,0.08303599848119392,1,,,
A100125,2024-01-24 23:31:00,93.21,ELECTROHUB,4111,US,0.08303599848119392,1,,,
A100205,2024-02-03 18:31:00,141.76,UBER*TRIP,5812,US,0.08297310392135848,1,,,
A100216,2024-05-11 08:09:00,48.56,SHIP*FREIGHT,5411,US,0.08295894027373307,1,,,
A100216,2024-05-05 22:20:00,45.22,ATM*WITHDRAW,5732,US,0.08295894027373307,1,,,
A100048,2024-06-08 05:30:00,45.93,GROCERYMART,4789,US,0.08295894027373307,1,,,
A100216,2024-01-28 10:30:00,47.81,LIQUORHUT,4111,US,0.08295894027373307,1,,,
A100111,2024-01-07 02:19:00,118.15,ELECTROHUB,5999,US,0.08291056209611702,1,,,
A100206,2024-03-30 20:21:00,128.86,LIQUORHUT,6011,US,0.08291056209611702,1,,,
A100028,2024-02-11 15:46:00,85.48,GROCERYMART,5921,US,0.08291056209611702,1,,,
A100165,2024-04-07 21:04:00,127.21,CAFEBEAN,4789,US,0.08291056209611702,1,,,
A100122,2024-05-29 15:49:00,112.2,SHIP*FREIGHT,5999,US,0.08289756254816227,1,,,
A100130,2024-04-02 05:54:00,376.05,CRYPTO*EXCHANGE,4829,US,0.08289744792338016,1,,,
A100043,2024-05-14 14:28:00,275.03,LUXSTORE,5999,US,0.08289744792338016,1,,,
A100183,2024-05-13 09:54:00,167.64,ELECTROHUB,4111,US,0.08289546963333116,1,,,
A100198,2024-05-23 11:54:00,64.0,UBER*TRIP,5411,US,0.08282281094598132,1,,,
A100232,2024-01-13 17:48:00,117.33,ATM*WITHDRAW,4111,CA,0.08282045325881826,1,,,
A100283,2024-03-17 14:20:00,124.78,ATM*WITHDRAW,5732,US,0.08282045325881826,1,,,
A100121,2024-03-06 14:23:00,127.27,ELECTROHUB,5732,US,0.08280451459534133,1,,,
A100164,2024-03-31 19:38:00,132.61,ELECTROHUB,5812,US,0.08275993765934653,1,,,
A100029,2024-04-07 18:08:00,111.85,ELECTROHUB,5921,US,0.08275993765934653,1,,,
A100141,2024-01-19 22:49:00,49.56,GENSTORE,5921,US,0.08274225844990013,1,,,
A100036,2024-04-20 12:05:00,113.62,LIQUORHUT,7011,US,0.08272939486137243,1,,,
A100216,2024-06-27 17:50:00,59.22,ATM*WITHDRAW,7011,US,0.08268442183695801,1,,,
A100297,2024-01-18 17:12:00,87.48,GROCERYMART,5812,CA,0.08268442183695801,1,,,
A100141,2024-03-11 21:18:00,99.71,ELECTROHUB,5812,US,0.0826739916130359,1,,,
A100125,2024-04-03 20:06:00,66.62,GENSTORE,5812,US,0.08260969551845565,1,,,
A100125,2024-06-05 10:06:00,67.35,HOTELINN,5921,US,0.08260969551845565,1,,,
A100281,2024-02-21 17:38:00,36.73,SHIP*FREIGHT,7011,US,0.08258294534168154,1,,,
A100179,2024-03-10 22:28:00,125.81,GENSTORE,7011,US,0.08254684349782626,1,,,
A100216,2024-03-22 03:46:00,54.99,LIQUORHUT,5732,US,0.08247135321760302,1,,,
A100280,2024-04-30 18:16:00,419.86,CRYPTO*EXCHANGE,5732,US,0.08245111693504092,1,,,
A100048,2024-01-07 16:33:00,36.17,SHIP*FREIGHT,5812,US,0.08243200315020316,1,,,
A100297,2024-03-03 18:06:00,37.43,GROCERYMART,5411,CA,0.08243200315020316,1,,,
A100062,2024-04-21 02:57:00,69.63,GROCERYMART,4111,US,0.08238215531340465,1,,,
A100242,2024-02-24 10:08:00,42.05,GENSTORE,5812,US,0.08238215531340465,1,,,
A100062,2024-02-17 17:40:00,67.44,CAFEBEAN,5732,US,0.08238215531340465,1,,,
A100025,2024-05-10 22:47:00,62.61,CAFEBEAN,5812,US,0.08237009330877831,1,,,
A100025,2024-02-21 10:04:00,62.42,ATM*WITHDRAW,5921,US,0.08237009330877831,1,,,
A100177,2024-04-03 13:21:00,142.08,GENSTORE,7011,CA,0.08235421749407967,1,,,
A100065,2024-02-11 11:13:00,104.65,ELECTROHUB,6011,US,0.08233382141241063,1,,,
A100184,2024-04-28 13:17:00,132.21,ELECTROHUB,4111,US,0.08233382141241063,1,,,
A100106,2024-05-02 18:58:00,90.44,LIQUORHUT,5921,US,0.0823208337618877,1,,,
A100265,2024-05-14 20:19:00,109.15,GROCERYMART,5732,US,0.08227739903893672,1,,,
A100120,2024-06-16 09:03:00,48.62,HOTELINN,5812,US,0.08226299866712505,1,,,
A100122,2024-03-21 06:43:00,70.9,ATM*WITHDRAW,4111,US,0.08225835666571357,1,,,
A100059,2024-02-16 08:11:00,110.15,ELECTROHUB,5812,US,0.08214126056170201,1,,,
A100171,2024-02-16 07:40:00,138.05,SHIP*FREIGHT,6011,US,0.08214126056170201,1,,,
A100208,2024-03-24 07:08:00,116.29,HOTELINN,5732,US,0.08206332716354914,1,,,
A100208,2024-04-06 14:00:00,127.07,UBER*TRIP,6011,US,0.08206332716354914,1,,,
